timestamp,elapsed_ms,device,link_index,address,distance_cm,snr_db,raw
"2026-07-30T17:51:51.059Z","183942","1","0","0100","115","15","P0,0100,115cm,15dB"
"2026-07-30T17:51:51.059Z","183942","2","1","0200","109","-4","P1,0200,109cm,-4dB"
"2026-07-30T17:51:51.159Z","184042","1","0","0100","83","15","P0,0100,83cm,15dB"
"2026-07-30T17:51:51.159Z","184042","2","1","0200","108","-4","P1,0200,108cm,-4dB"
"2026-07-30T17:51:51.259Z","184142","1","0","0100","88","16","P0,0100,88cm,16dB"
"2026-07-30T17:51:51.259Z","184142","2","1","0200","106","-5","P1,0200,106cm,-5dB"
"2026-07-30T17:51:51.359Z","184242","1","0","0100","93","15","P0,0100,93cm,15dB"
"2026-07-30T17:51:51.359Z","184242","2","1","0200","93","-5","P1,0200,93cm,-5dB"
"2026-07-30T17:51:51.459Z","184342","1","0","0100","100","16","P0,0100,100cm,16dB"
"2026-07-30T17:51:51.459Z","184342","2","1","0200","105","-4","P1,0200,105cm,-4dB"
"2026-07-30T17:51:51.559Z","184442","1","0","0100","94","19","P0,0100,94cm,19dB"
"2026-07-30T17:51:51.559Z","184442","2","1","0200","102","-4","P1,0200,102cm,-4dB"
"2026-07-30T17:51:51.659Z","184542","1","0","0100","112","13","P0,0100,112cm,13dB"
"2026-07-30T17:51:51.659Z","184542","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:51:51.759Z","184642","1","0","0100","88","16","P0,0100,88cm,16dB"
"2026-07-30T17:51:51.759Z","184642","2","1","0200","102","-2","P1,0200,102cm,-2dB"
"2026-07-30T17:51:51.859Z","184742","1","0","0100","93","19","P0,0100,93cm,19dB"
"2026-07-30T17:51:51.859Z","184742","2","1","0200","108","-5","P1,0200,108cm,-5dB"
"2026-07-30T17:51:51.959Z","184842","1","0","0100","118","13","P0,0100,118cm,13dB"
"2026-07-30T17:51:51.959Z","184842","2","1","0200","104","1","P1,0200,104cm,1dB"
"2026-07-30T17:51:52.059Z","184942","1","0","0100","83","14","P0,0100,83cm,14dB"
"2026-07-30T17:51:52.059Z","184942","2","1","0200","102","-3","P1,0200,102cm,-3dB"
"2026-07-30T17:51:52.159Z","185042","1","0","0100","83","14","P0,0100,83cm,14dB"
"2026-07-30T17:51:52.159Z","185042","2","1","0200","103","-3","P1,0200,103cm,-3dB"
"2026-07-30T17:51:52.259Z","185142","1","0","0100","115","17","P0,0100,115cm,17dB"
"2026-07-30T17:51:52.259Z","185142","2","1","0200","108","-4","P1,0200,108cm,-4dB"
"2026-07-30T17:51:52.359Z","185242","1","0","0100","83","17","P0,0100,83cm,17dB"
"2026-07-30T17:51:52.359Z","185242","2","1","0200","99","-3","P1,0200,99cm,-3dB"
"2026-07-30T17:51:52.459Z","185342","1","0","0100","91","16","P0,0100,91cm,16dB"
"2026-07-30T17:51:52.459Z","185342","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:51:52.559Z","185442","1","0","0100","104","16","P0,0100,104cm,16dB"
"2026-07-30T17:51:52.559Z","185442","2","1","0200","103","-4","P1,0200,103cm,-4dB"
"2026-07-30T17:51:52.659Z","185542","1","0","0100","92","18","P0,0100,92cm,18dB"
"2026-07-30T17:51:52.659Z","185542","2","1","0200","101","-5","P1,0200,101cm,-5dB"
"2026-07-30T17:51:52.759Z","185642","1","0","0100","100","18","P0,0100,100cm,18dB"
"2026-07-30T17:51:52.759Z","185642","2","1","0200","104","-4","P1,0200,104cm,-4dB"
"2026-07-30T17:51:52.857Z","185740","2","1","0200","105","-1","P1,0200,105cm,-1dB"
"2026-07-30T17:51:52.957Z","185840","2","1","0200","106","-3","P1,0200,106cm,-3dB"
"2026-07-30T17:51:53.059Z","185942","1","0","0100","89","18","P0,0100,89cm,18dB"
"2026-07-30T17:51:53.059Z","185942","2","1","0200","105","-5","P1,0200,105cm,-5dB"
"2026-07-30T17:51:53.157Z","186040","2","1","0200","96","-3","P1,0200,96cm,-3dB"
"2026-07-30T17:51:53.259Z","186142","1","0","0100","96","13","P0,0100,96cm,13dB"
"2026-07-30T17:51:53.259Z","186142","2","1","0200","104","-4","P1,0200,104cm,-4dB"
"2026-07-30T17:51:53.359Z","186242","1","0","0100","110","14","P0,0100,110cm,14dB"
"2026-07-30T17:51:53.359Z","186242","2","1","0200","110","-5","P1,0200,110cm,-5dB"
"2026-07-30T17:51:53.459Z","186342","1","0","0100","83","17","P0,0100,83cm,17dB"
"2026-07-30T17:51:53.459Z","186342","2","1","0200","101","-5","P1,0200,101cm,-5dB"
"2026-07-30T17:51:53.559Z","186442","1","0","0100","99","17","P0,0100,99cm,17dB"
"2026-07-30T17:51:53.559Z","186442","2","1","0200","99","-5","P1,0200,99cm,-5dB"
"2026-07-30T17:51:53.659Z","186542","1","0","0100","89","17","P0,0100,89cm,17dB"
"2026-07-30T17:51:53.659Z","186542","2","1","0200","100","-4","P1,0200,100cm,-4dB"
"2026-07-30T17:51:53.759Z","186642","1","0","0100","99","16","P0,0100,99cm,16dB"
"2026-07-30T17:51:53.759Z","186642","2","1","0200","106","-4","P1,0200,106cm,-4dB"
"2026-07-30T17:51:53.859Z","186742","1","0","0100","86","14","P0,0100,86cm,14dB"
"2026-07-30T17:51:53.859Z","186742","2","1","0200","108","-4","P1,0200,108cm,-4dB"
"2026-07-30T17:51:53.959Z","186842","1","0","0100","108","16","P0,0100,108cm,16dB"
"2026-07-30T17:51:53.959Z","186842","2","1","0200","101","-5","P1,0200,101cm,-5dB"
"2026-07-30T17:51:54.059Z","186942","1","0","0100","88","20","P0,0100,88cm,20dB"
"2026-07-30T17:51:54.059Z","186942","2","1","0200","113","-2","P1,0200,113cm,-2dB"
"2026-07-30T17:51:54.159Z","187042","1","0","0100","121","18","P0,0100,121cm,18dB"
"2026-07-30T17:51:54.159Z","187042","2","1","0200","109","-4","P1,0200,109cm,-4dB"
"2026-07-30T17:51:54.259Z","187142","1","0","0100","112","18","P0,0100,112cm,18dB"
"2026-07-30T17:51:54.259Z","187142","2","1","0200","109","-5","P1,0200,109cm,-5dB"
"2026-07-30T17:51:54.359Z","187242","1","0","0100","104","17","P0,0100,104cm,17dB"
"2026-07-30T17:51:54.359Z","187242","2","1","0200","97","-4","P1,0200,97cm,-4dB"
"2026-07-30T17:51:54.459Z","187342","1","0","0100","106","16","P0,0100,106cm,16dB"
"2026-07-30T17:51:54.459Z","187342","2","1","0200","106","-4","P1,0200,106cm,-4dB"
"2026-07-30T17:51:54.559Z","187442","1","0","0100","84","15","P0,0100,84cm,15dB"
"2026-07-30T17:51:54.559Z","187442","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:51:54.659Z","187542","1","0","0100","100","18","P0,0100,100cm,18dB"
"2026-07-30T17:51:54.659Z","187542","2","1","0200","101","-5","P1,0200,101cm,-5dB"
"2026-07-30T17:51:54.759Z","187642","1","0","0100","100","16","P0,0100,100cm,16dB"
"2026-07-30T17:51:54.759Z","187642","2","1","0200","105","-3","P1,0200,105cm,-3dB"
"2026-07-30T17:51:54.859Z","187742","1","0","0100","106","14","P0,0100,106cm,14dB"
"2026-07-30T17:51:54.859Z","187742","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:51:54.959Z","187842","1","0","0100","90","17","P0,0100,90cm,17dB"
"2026-07-30T17:51:54.959Z","187842","2","1","0200","103","-1","P1,0200,103cm,-1dB"
"2026-07-30T17:51:55.058Z","187941","1","0","0100","89","16","P0,0100,89cm,16dB"
"2026-07-30T17:51:55.059Z","187942","2","1","0200","107","0","P1,0200,107cm,0dB"
"2026-07-30T17:51:55.159Z","188042","1","0","0100","108","13","P0,0100,108cm,13dB"
"2026-07-30T17:51:55.159Z","188042","2","1","0200","106","-4","P1,0200,106cm,-4dB"
"2026-07-30T17:51:55.259Z","188142","1","0","0100","77","17","P0,0100,77cm,17dB"
"2026-07-30T17:51:55.259Z","188142","2","1","0200","108","-5","P1,0200,108cm,-5dB"
"2026-07-30T17:51:55.359Z","188242","1","0","0100","91","14","P0,0100,91cm,14dB"
"2026-07-30T17:51:55.359Z","188242","2","1","0200","105","-3","P1,0200,105cm,-3dB"
"2026-07-30T17:51:55.459Z","188342","1","0","0100","89","16","P0,0100,89cm,16dB"
"2026-07-30T17:51:55.459Z","188342","2","1","0200","108","-4","P1,0200,108cm,-4dB"
"2026-07-30T17:51:55.559Z","188442","1","0","0100","85","13","P0,0100,85cm,13dB"
"2026-07-30T17:51:55.559Z","188442","2","1","0200","105","-4","P1,0200,105cm,-4dB"
"2026-07-30T17:51:55.659Z","188542","1","0","0100","98","15","P0,0100,98cm,15dB"
"2026-07-30T17:51:55.659Z","188542","2","1","0200","107","-5","P1,0200,107cm,-5dB"
"2026-07-30T17:51:55.759Z","188642","1","0","0100","96","17","P0,0100,96cm,17dB"
"2026-07-30T17:51:55.759Z","188642","2","1","0200","110","-5","P1,0200,110cm,-5dB"
"2026-07-30T17:51:55.859Z","188742","1","0","0100","103","14","P0,0100,103cm,14dB"
"2026-07-30T17:51:55.859Z","188742","2","1","0200","107","-4","P1,0200,107cm,-4dB"
"2026-07-30T17:51:55.959Z","188842","1","0","0100","83","16","P0,0100,83cm,16dB"
"2026-07-30T17:51:55.959Z","188842","2","1","0200","104","-5","P1,0200,104cm,-5dB"
"2026-07-30T17:51:56.057Z","188940","2","1","0200","100","-4","P1,0200,100cm,-4dB"
"2026-07-30T17:51:56.159Z","189042","1","0","0100","97","16","P0,0100,97cm,16dB"
"2026-07-30T17:51:56.159Z","189042","2","1","0200","101","-5","P1,0200,101cm,-5dB"
"2026-07-30T17:51:56.258Z","189141","1","0","0100","81","16","P0,0100,81cm,16dB"
"2026-07-30T17:51:56.259Z","189142","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:51:56.359Z","189242","1","0","0100","104","19","P0,0100,104cm,19dB"
"2026-07-30T17:51:56.359Z","189242","2","1","0200","105","-5","P1,0200,105cm,-5dB"
"2026-07-30T17:51:56.459Z","189342","1","0","0100","107","15","P0,0100,107cm,15dB"
"2026-07-30T17:51:56.459Z","189342","2","1","0200","102","-5","P1,0200,102cm,-5dB"
"2026-07-30T17:51:56.559Z","189442","1","0","0100","104","17","P0,0100,104cm,17dB"
"2026-07-30T17:51:56.559Z","189442","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:51:56.658Z","189541","1","0","0100","98","15","P0,0100,98cm,15dB"
"2026-07-30T17:51:56.659Z","189542","2","1","0200","90","-4","P1,0200,90cm,-4dB"
"2026-07-30T17:51:56.759Z","189642","1","0","0100","107","15","P0,0100,107cm,15dB"
"2026-07-30T17:51:56.759Z","189642","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:51:56.859Z","189742","1","0","0100","90","18","P0,0100,90cm,18dB"
"2026-07-30T17:51:56.859Z","189742","2","1","0200","109","-3","P1,0200,109cm,-3dB"
"2026-07-30T17:51:56.959Z","189842","1","0","0100","109","15","P0,0100,109cm,15dB"
"2026-07-30T17:51:56.959Z","189842","2","1","0200","104","-4","P1,0200,104cm,-4dB"
"2026-07-30T17:51:57.059Z","189942","1","0","0100","100","12","P0,0100,100cm,12dB"
"2026-07-30T17:51:57.059Z","189942","2","1","0200","81","-2","P1,0200,81cm,-2dB"
"2026-07-30T17:51:57.159Z","190042","1","0","0100","106","18","P0,0100,106cm,18dB"
"2026-07-30T17:51:57.159Z","190042","2","1","0200","108","-5","P1,0200,108cm,-5dB"
"2026-07-30T17:51:57.259Z","190142","1","0","0100","88","18","P0,0100,88cm,18dB"
"2026-07-30T17:51:57.259Z","190142","2","1","0200","103","-4","P1,0200,103cm,-4dB"
"2026-07-30T17:51:57.358Z","190241","1","0","0100","90","16","P0,0100,90cm,16dB"
"2026-07-30T17:51:57.358Z","190241","2","1","0200","97","-4","P1,0200,97cm,-4dB"
"2026-07-30T17:51:57.459Z","190342","1","0","0100","99","15","P0,0100,99cm,15dB"
"2026-07-30T17:51:57.459Z","190342","2","1","0200","103","-2","P1,0200,103cm,-2dB"
"2026-07-30T17:51:57.559Z","190442","1","0","0100","93","17","P0,0100,93cm,17dB"
"2026-07-30T17:51:57.559Z","190442","2","1","0200","104","-4","P1,0200,104cm,-4dB"
"2026-07-30T17:51:57.659Z","190542","1","0","0100","110","15","P0,0100,110cm,15dB"
"2026-07-30T17:51:57.659Z","190542","2","1","0200","108","-4","P1,0200,108cm,-4dB"
"2026-07-30T17:51:57.758Z","190641","1","0","0100","95","17","P0,0100,95cm,17dB"
"2026-07-30T17:51:57.758Z","190641","2","1","0200","100","1","P1,0200,100cm,1dB"
"2026-07-30T17:51:57.858Z","190741","1","0","0100","94","17","P0,0100,94cm,17dB"
"2026-07-30T17:51:57.859Z","190742","2","1","0200","103","-4","P1,0200,103cm,-4dB"
"2026-07-30T17:51:57.958Z","190841","1","0","0100","92","14","P0,0100,92cm,14dB"
"2026-07-30T17:51:57.959Z","190842","2","1","0200","99","-2","P1,0200,99cm,-2dB"
"2026-07-30T17:51:58.058Z","190941","1","0","0100","80","15","P0,0100,80cm,15dB"
"2026-07-30T17:51:58.059Z","190942","2","1","0200","118","-4","P1,0200,118cm,-4dB"
"2026-07-30T17:51:58.158Z","191041","1","0","0100","79","16","P0,0100,79cm,16dB"
"2026-07-30T17:51:58.158Z","191041","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:51:58.258Z","191141","1","0","0100","83","16","P0,0100,83cm,16dB"
"2026-07-30T17:51:58.258Z","191141","2","1","0200","96","0","P1,0200,96cm,0dB"
"2026-07-30T17:51:58.359Z","191242","1","0","0100","109","18","P0,0100,109cm,18dB"
"2026-07-30T17:51:58.359Z","191242","2","1","0200","103","-2","P1,0200,103cm,-2dB"
"2026-07-30T17:51:58.458Z","191341","1","0","0100","76","15","P0,0100,76cm,15dB"
"2026-07-30T17:51:58.459Z","191342","2","1","0200","107","-4","P1,0200,107cm,-4dB"
"2026-07-30T17:51:58.558Z","191441","1","0","0100","79","18","P0,0100,79cm,18dB"
"2026-07-30T17:51:58.558Z","191441","2","1","0200","88","-2","P1,0200,88cm,-2dB"
"2026-07-30T17:51:58.658Z","191541","1","0","0100","96","17","P0,0100,96cm,17dB"
"2026-07-30T17:51:58.658Z","191541","2","1","0200","94","-5","P1,0200,94cm,-5dB"
"2026-07-30T17:51:58.758Z","191641","1","0","0100","99","16","P0,0100,99cm,16dB"
"2026-07-30T17:51:58.759Z","191642","2","1","0200","100","-4","P1,0200,100cm,-4dB"
"2026-07-30T17:51:58.858Z","191741","1","0","0100","105","16","P0,0100,105cm,16dB"
"2026-07-30T17:51:58.859Z","191742","2","1","0200","98","-3","P1,0200,98cm,-3dB"
"2026-07-30T17:51:58.958Z","191841","1","0","0100","108","17","P0,0100,108cm,17dB"
"2026-07-30T17:51:58.959Z","191842","2","1","0200","99","-5","P1,0200,99cm,-5dB"
"2026-07-30T17:51:59.059Z","191942","1","0","0100","100","20","P0,0100,100cm,20dB"
"2026-07-30T17:51:59.059Z","191942","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:51:59.158Z","192041","1","0","0100","100","16","P0,0100,100cm,16dB"
"2026-07-30T17:51:59.159Z","192042","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:51:59.258Z","192141","1","0","0100","92","17","P0,0100,92cm,17dB"
"2026-07-30T17:51:59.258Z","192141","2","1","0200","88","-2","P1,0200,88cm,-2dB"
"2026-07-30T17:51:59.358Z","192241","1","0","0100","99","15","P0,0100,99cm,15dB"
"2026-07-30T17:51:59.358Z","192241","2","1","0200","102","-2","P1,0200,102cm,-2dB"
"2026-07-30T17:51:59.458Z","192341","1","0","0100","96","17","P0,0100,96cm,17dB"
"2026-07-30T17:51:59.458Z","192341","2","1","0200","104","-4","P1,0200,104cm,-4dB"
"2026-07-30T17:51:59.558Z","192441","1","0","0100","112","14","P0,0100,112cm,14dB"
"2026-07-30T17:51:59.558Z","192441","2","1","0200","90","-4","P1,0200,90cm,-4dB"
"2026-07-30T17:51:59.658Z","192541","1","0","0100","88","17","P0,0100,88cm,17dB"
"2026-07-30T17:51:59.658Z","192541","2","1","0200","104","-5","P1,0200,104cm,-5dB"
"2026-07-30T17:51:59.758Z","192641","1","0","0100","109","18","P0,0100,109cm,18dB"
"2026-07-30T17:51:59.759Z","192642","2","1","0200","99","-4","P1,0200,99cm,-4dB"
"2026-07-30T17:51:59.858Z","192741","1","0","0100","93","17","P0,0100,93cm,17dB"
"2026-07-30T17:51:59.858Z","192741","2","1","0200","105","-4","P1,0200,105cm,-4dB"
"2026-07-30T17:51:59.958Z","192841","1","0","0100","80","16","P0,0100,80cm,16dB"
"2026-07-30T17:51:59.958Z","192841","2","1","0200","102","-5","P1,0200,102cm,-5dB"
"2026-07-30T17:52:00.058Z","192941","1","0","0100","91","15","P0,0100,91cm,15dB"
"2026-07-30T17:52:00.058Z","192941","2","1","0200","95","-3","P1,0200,95cm,-3dB"
"2026-07-30T17:52:00.158Z","193041","1","0","0100","103","15","P0,0100,103cm,15dB"
"2026-07-30T17:52:00.158Z","193041","2","1","0200","99","-4","P1,0200,99cm,-4dB"
"2026-07-30T17:52:00.258Z","193141","1","0","0100","85","16","P0,0100,85cm,16dB"
"2026-07-30T17:52:00.258Z","193141","2","1","0200","89","-1","P1,0200,89cm,-1dB"
"2026-07-30T17:52:00.358Z","193241","1","0","0100","104","16","P0,0100,104cm,16dB"
"2026-07-30T17:52:00.358Z","193241","2","1","0200","96","-5","P1,0200,96cm,-5dB"
"2026-07-30T17:52:00.458Z","193341","1","0","0100","84","13","P0,0100,84cm,13dB"
"2026-07-30T17:52:00.458Z","193341","2","1","0200","101","-3","P1,0200,101cm,-3dB"
"2026-07-30T17:52:00.558Z","193441","1","0","0100","81","12","P0,0100,81cm,12dB"
"2026-07-30T17:52:00.558Z","193441","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:52:00.658Z","193541","1","0","0100","90","18","P0,0100,90cm,18dB"
"2026-07-30T17:52:00.658Z","193541","2","1","0200","110","-4","P1,0200,110cm,-4dB"
"2026-07-30T17:52:00.758Z","193641","1","0","0100","90","17","P0,0100,90cm,17dB"
"2026-07-30T17:52:00.758Z","193641","2","1","0200","94","-1","P1,0200,94cm,-1dB"
"2026-07-30T17:52:00.858Z","193741","1","0","0100","83","16","P0,0100,83cm,16dB"
"2026-07-30T17:52:00.858Z","193741","2","1","0200","103","-4","P1,0200,103cm,-4dB"
"2026-07-30T17:52:00.958Z","193841","1","0","0100","82","14","P0,0100,82cm,14dB"
"2026-07-30T17:52:00.958Z","193841","2","1","0200","104","-5","P1,0200,104cm,-5dB"
"2026-07-30T17:52:01.058Z","193941","1","0","0100","84","17","P0,0100,84cm,17dB"
"2026-07-30T17:52:01.058Z","193941","2","1","0200","101","-5","P1,0200,101cm,-5dB"
"2026-07-30T17:52:01.158Z","194041","1","0","0100","103","16","P0,0100,103cm,16dB"
"2026-07-30T17:52:01.158Z","194041","2","1","0200","98","-1","P1,0200,98cm,-1dB"
"2026-07-30T17:52:01.258Z","194141","1","0","0100","96","17","P0,0100,96cm,17dB"
"2026-07-30T17:52:01.258Z","194141","2","1","0200","90","-4","P1,0200,90cm,-4dB"
"2026-07-30T17:52:01.358Z","194241","1","0","0100","92","15","P0,0100,92cm,15dB"
"2026-07-30T17:52:01.358Z","194241","2","1","0200","99","-3","P1,0200,99cm,-3dB"
"2026-07-30T17:52:01.458Z","194341","1","0","0100","88","15","P0,0100,88cm,15dB"
"2026-07-30T17:52:01.458Z","194341","2","1","0200","111","-5","P1,0200,111cm,-5dB"
"2026-07-30T17:52:01.558Z","194441","1","0","0100","98","17","P0,0100,98cm,17dB"
"2026-07-30T17:52:01.558Z","194441","2","1","0200","105","-1","P1,0200,105cm,-1dB"
"2026-07-30T17:52:01.658Z","194541","1","0","0100","108","17","P0,0100,108cm,17dB"
"2026-07-30T17:52:01.659Z","194542","2","1","0200","109","-2","P1,0200,109cm,-2dB"
"2026-07-30T17:52:01.758Z","194641","1","0","0100","100","16","P0,0100,100cm,16dB"
"2026-07-30T17:52:01.759Z","194642","2","1","0200","106","-5","P1,0200,106cm,-5dB"
"2026-07-30T17:52:01.856Z","194739","2","1","0200","81","-4","P1,0200,81cm,-4dB"
"2026-07-30T17:52:01.958Z","194841","1","0","0100","98","16","P0,0100,98cm,16dB"
"2026-07-30T17:52:01.958Z","194841","2","1","0200","97","-5","P1,0200,97cm,-5dB"
"2026-07-30T17:52:02.058Z","194941","1","0","0100","97","14","P0,0100,97cm,14dB"
"2026-07-30T17:52:02.058Z","194941","2","1","0200","105","-4","P1,0200,105cm,-4dB"
"2026-07-30T17:52:02.158Z","195041","1","0","0100","93","18","P0,0100,93cm,18dB"
"2026-07-30T17:52:02.158Z","195041","2","1","0200","102","-2","P1,0200,102cm,-2dB"
"2026-07-30T17:52:02.258Z","195141","1","0","0100","87","19","P0,0100,87cm,19dB"
"2026-07-30T17:52:02.258Z","195141","2","1","0200","105","-5","P1,0200,105cm,-5dB"
"2026-07-30T17:52:02.358Z","195241","1","0","0100","124","17","P0,0100,124cm,17dB"
"2026-07-30T17:52:02.358Z","195241","2","1","0200","111","-4","P1,0200,111cm,-4dB"
"2026-07-30T17:52:02.458Z","195341","1","0","0100","101","19","P0,0100,101cm,19dB"
"2026-07-30T17:52:02.459Z","195342","2","1","0200","104","-4","P1,0200,104cm,-4dB"
"2026-07-30T17:52:02.558Z","195441","1","0","0100","102","19","P0,0100,102cm,19dB"
"2026-07-30T17:52:02.559Z","195442","2","1","0200","100","-5","P1,0200,100cm,-5dB"
"2026-07-30T17:52:02.658Z","195541","1","0","0100","85","15","P0,0100,85cm,15dB"
"2026-07-30T17:52:02.658Z","195541","2","1","0200","96","-4","P1,0200,96cm,-4dB"
"2026-07-30T17:52:02.758Z","195641","1","0","0100","109","16","P0,0100,109cm,16dB"
"2026-07-30T17:52:02.758Z","195641","2","1","0200","111","-4","P1,0200,111cm,-4dB"
"2026-07-30T17:52:02.858Z","195741","1","0","0100","85","14","P0,0100,85cm,14dB"
"2026-07-30T17:52:02.858Z","195741","2","1","0200","100","-4","P1,0200,100cm,-4dB"
"2026-07-30T17:52:02.958Z","195841","1","0","0100","106","16","P0,0100,106cm,16dB"
"2026-07-30T17:52:02.959Z","195842","2","1","0200","105","-5","P1,0200,105cm,-5dB"
"2026-07-30T17:52:03.058Z","195941","1","0","0100","115","15","P0,0100,115cm,15dB"
"2026-07-30T17:52:03.058Z","195941","2","1","0200","106","-4","P1,0200,106cm,-4dB"
"2026-07-30T17:52:03.158Z","196041","1","0","0100","116","17","P0,0100,116cm,17dB"
"2026-07-30T17:52:03.158Z","196041","2","1","0200","102","-5","P1,0200,102cm,-5dB"
"2026-07-30T17:52:03.256Z","196139","2","1","0200","99","-3","P1,0200,99cm,-3dB"
"2026-07-30T17:52:03.358Z","196241","1","0","0100","100","17","P0,0100,100cm,17dB"
"2026-07-30T17:52:03.358Z","196241","2","1","0200","105","1","P1,0200,105cm,1dB"
"2026-07-30T17:52:03.458Z","196341","1","0","0100","109","11","P0,0100,109cm,11dB"
"2026-07-30T17:52:03.458Z","196341","2","1","0200","94","-4","P1,0200,94cm,-4dB"
"2026-07-30T17:52:03.558Z","196441","1","0","0100","97","18","P0,0100,97cm,18dB"
"2026-07-30T17:52:03.558Z","196441","2","1","0200","102","-1","P1,0200,102cm,-1dB"
"2026-07-30T17:52:03.658Z","196541","1","0","0100","100","12","P0,0100,100cm,12dB"
"2026-07-30T17:52:03.659Z","196542","2","1","0200","106","-4","P1,0200,106cm,-4dB"
"2026-07-30T17:52:03.758Z","196641","1","0","0100","108","15","P0,0100,108cm,15dB"
"2026-07-30T17:52:03.758Z","196641","2","1","0200","100","-2","P1,0200,100cm,-2dB"
"2026-07-30T17:52:03.856Z","196739","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:52:03.958Z","196841","1","0","0100","111","18","P0,0100,111cm,18dB"
"2026-07-30T17:52:03.958Z","196841","2","1","0200","107","-3","P1,0200,107cm,-3dB"
"2026-07-30T17:52:04.058Z","196941","1","0","0100","98","15","P0,0100,98cm,15dB"
"2026-07-30T17:52:04.058Z","196941","2","1","0200","94","0","P1,0200,94cm,0dB"
"2026-07-30T17:52:04.158Z","197041","1","0","0100","82","14","P0,0100,82cm,14dB"
"2026-07-30T17:52:04.158Z","197041","2","1","0200","97","-4","P1,0200,97cm,-4dB"
"2026-07-30T17:52:04.258Z","197141","2","1","0200","103","-5","P1,0200,103cm,-5dB"
"2026-07-30T17:52:04.358Z","197241","1","0","0100","94","15","P0,0100,94cm,15dB"
"2026-07-30T17:52:04.358Z","197241","2","1","0200","113","-4","P1,0200,113cm,-4dB"
"2026-07-30T17:52:04.458Z","197341","1","0","0100","83","15","P0,0100,83cm,15dB"
"2026-07-30T17:52:04.458Z","197341","2","1","0200","101","-4","P1,0200,101cm,-4dB"
"2026-07-30T17:52:04.558Z","197441","1","0","0100","99","15","P0,0100,99cm,15dB"
"2026-07-30T17:52:04.558Z","197441","2","1","0200","98","-5","P1,0200,98cm,-5dB"
"2026-07-30T17:52:04.658Z","197541","1","0","0100","97","14","P0,0100,97cm,14dB"
"2026-07-30T17:52:04.658Z","197541","2","1","0200","107","-5","P1,0200,107cm,-5dB"
"2026-07-30T17:52:04.758Z","197641","1","0","0100","91","14","P0,0100,91cm,14dB"
"2026-07-30T17:52:04.758Z","197641","2","1","0200","91","-5","P1,0200,91cm,-5dB"
"2026-07-30T17:52:04.858Z","197741","1","0","0100","97","15","P0,0100,97cm,15dB"
"2026-07-30T17:52:04.858Z","197741","2","1","0200","97","-4","P1,0200,97cm,-4dB"
"2026-07-30T17:52:04.958Z","197841","1","0","0100","92","17","P0,0100,92cm,17dB"
"2026-07-30T17:52:04.958Z","197841","2","1","0200","105","-5","P1,0200,105cm,-5dB"
"2026-07-30T17:52:05.058Z","197941","1","0","0100","83","16","P0,0100,83cm,16dB"
"2026-07-30T17:52:05.058Z","197941","2","1","0200","96","-5","P1,0200,96cm,-5dB"
"2026-07-30T17:52:05.158Z","198041","1","0","0100","107","18","P0,0100,107cm,18dB"
"2026-07-30T17:52:05.158Z","198041","2","1","0200","98","-4","P1,0200,98cm,-4dB"
"2026-07-30T17:52:05.258Z","198141","1","0","0100","90","15","P0,0100,90cm,15dB"
"2026-07-30T17:52:05.258Z","198141","2","1","0200","104","-4","P1,0200,104cm,-4dB"
"2026-07-30T17:52:05.358Z","198241","1","0","0100","74","15","P0,0100,74cm,15dB"
"2026-07-30T17:52:05.358Z","198241","2","1","0200","95","-5","P1,0200,95cm,-5dB"
"2026-07-30T17:52:05.458Z","198341","1","0","0100","111","17","P0,0100,111cm,17dB"
"2026-07-30T17:52:05.459Z","198342","2","1","0200","99","-3","P1,0200,99cm,-3dB"
"2026-07-30T17:52:05.558Z","198441","1","0","0100","104","12","P0,0100,104cm,12dB"
"2026-07-30T17:52:05.558Z","198441","2","1","0200","102","-3","P1,0200,102cm,-3dB"
"2026-07-30T17:52:05.658Z","198541","1","0","0100","88","20","P0,0100,88cm,20dB"
"2026-07-30T17:52:05.658Z","198541","2","1","0200","96","-5","P1,0200,96cm,-5dB"
"2026-07-30T17:52:05.758Z","198641","1","0","0100","85","15","P0,0100,85cm,15dB"
"2026-07-30T17:52:05.758Z","198641","2","1","0200","100","-4","P1,0200,100cm,-4dB"
"2026-07-30T17:52:05.858Z","198741","1","0","0100","90","17","P0,0100,90cm,17dB"
"2026-07-30T17:52:05.858Z","198741","2","1","0200","94","-5","P1,0200,94cm,-5dB"
"2026-07-30T17:52:05.958Z","198841","1","0","0100","84","17","P0,0100,84cm,17dB"
